Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Thigh_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Shank_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Foot_R	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Thigh_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Shank_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Foot_L	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Pelvis	Annotation	Annotation
Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Sync Timestamp	Offset Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Timestamp	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z	Magnetometer X	Magnetometer Y	Magnetometer Z	Pulse	Level
CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	CAL	Pulse	Level
mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	secs	secs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	mSecs	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	local	local	local	Boolean	Boolean
245791.0156	-14.9310	1.6835	40.5025	-0.3348	10.7124	5.1230	-0.2057	-0.6330	-0.7983	245791.0156	-2.3970	7.4075	22.7222	-1.1667	13.9925	-1.7270	-0.1635	-0.8223	-0.4602	245791.0156	123.1546	22.2926	-9.7968	-1.2676	3.5461	-8.9976	-0.3602	-0.3792	0.7709	245791.0156	52.7476	-145.7309	-106.3008	-4.9721	6.3950	-2.7730	0.4765	-0.3580	0.4262	245791.0156	3509012342.4088	3509012096.6177	-2.6251	17.4189	89.4681	30.0550	-12.0374	15.2154	-0.0245	-0.7936	0.3874	245791.0156	-67.9040	-38.8887	114.5522	39.6246	38.3795	-41.8549	-0.8480	1.4601	0.7136	245791.0156	26.4666	-9.7472	-6.2110	-3.7854	14.2248	-1.3002	0.4212	-0.7969	-0.1613	0.0000	0.0000
245800.7812	-14.9310	1.6835	40.5025	0.9432	11.1706	5.4065	-0.1943	-0.6311	-0.8156	245800.7812	-2.3970	7.4075	22.7222	-0.0522	13.5984	-2.1123	-0.1346	-0.8496	-0.4882	245800.7812	123.1546	22.2926	-9.7968	-1.8127	3.5499	-8.6080	-0.3803	-0.4479	0.7687	245800.7812	52.7476	-145.7309	-106.3008	-14.3758	11.2064	-6.7415	0.4706	-0.3930	0.4075	245800.7812	3509012342.4185	3509012096.6177	156.4520	98.5577	56.2927	27.1601	36.3106	13.0727	-0.0163	-0.8106	0.3621	245800.7812	-310.4409	401.9924	-240.2815	-40.4561	11.8969	-10.5097	-0.8480	1.4601	0.7136	245800.7812	26.4666	-9.7472	-6.2110	-3.8689	14.0680	-1.6875	0.4286	-0.7720	-0.1613	0.0000	0.0000
245810.5469	-14.9310	1.6835	40.5025	0.9432	11.3234	5.4049	-0.2000	-0.6408	-0.7939	245810.5469	-10.3414	21.4864	26.0612	1.4602	13.8576	0.3985	-0.1308	-0.8086	-0.4688	245810.5469	199.3114	15.3943	-35.0154	-1.5012	4.1750	-8.8479	-0.3883	-0.4625	0.7489	245810.5469	61.7174	-266.4170	-103.4830	-15.0916	8.9916	6.7980	0.4941	-0.4218	0.3607	245810.5469	3509012342.4283	3509012096.6177	156.4520	98.5577	56.2927	4.5489	39.4179	-10.5831	-0.0163	-0.8106	0.3621	245810.5469	-310.4409	401.9924	-240.2815	29.6661	-25.7344	-5.1893	-0.8240	1.5189	0.7723	245810.5469	11.9433	21.6891	-2.8114	-4.2106	13.6623	-4.0163	0.4137	-0.7548	-0.1590	0.0000	0.0000
245820.3125	-5.2927	-45.3444	32.2207	0.6951	11.3234	4.5050	-0.1924	-0.6447	-0.8134	245820.3125	-10.3414	21.4864	26.0612	4.0871	14.9517	0.5339	-0.1365	-0.8164	-0.4624	245820.3125	199.3114	15.3943	-35.0154	-0.4891	3.8558	-9.3926	-0.3883	-0.4625	0.7489	245820.3125	61.7174	-266.4170	-103.4830	-16.8122	19.3783	12.7331	0.4941	-0.4218	0.3607	245820.3125	3509012342.4381	3509012096.6177	156.4520	98.5577	56.2927	-22.2873	27.7832	-15.3655	-0.0429	-0.8426	0.3516	245820.3125	-310.4409	401.9924	-240.2815	-2.8850	-12.1819	-13.0084	-0.8560	1.5483	0.7394	245820.3125	11.9433	21.6891	-2.8114	-3.5932	13.4135	-5.9580	0.4378	-0.7701	-0.1590	0.0000	0.0000
245830.0781	-5.2927	-45.3444	32.2207	-0.5906	12.0871	3.4573	-0.2057	-0.6291	-0.7787	245830.0781	-10.3414	21.4864	26.0612	5.6791	15.7312	0.4397	-0.1365	-0.8164	-0.4624	245830.0781	199.3114	15.3943	-35.0154	2.2360	3.1643	-7.9532	-0.3883	-0.4896	0.6916	245830.0781	61.7174	-266.4170	-103.4830	-16.2359	22.4332	8.4507	0.5137	-0.4527	0.2998	245830.0781	3509012342.4478	3509012096.6177	-102.6845	-243.0508	-32.2819	-0.2237	16.4202	7.0296	-0.0204	-0.8298	0.3621	245830.0781	11.5385	24.2752	-8.9435	3.7924	12.2647	-15.2229	-0.8720	1.5693	0.7441	245830.0781	11.9433	21.6891	-2.8114	-1.1997	13.4954	-5.4144	0.4267	-0.7452	-0.1659	0.0000	0.0000
245839.8437	-5.2927	-45.3444	32.2207	-1.7064	13.6146	3.4532	-0.2057	-0.6214	-0.7918	245839.8437	-10.3414	21.4864	26.0612	6.7935	15.0431	1.8687	-0.1115	-0.8340	-0.4774	245839.8437	269.0201	-8.1539	-28.1937	3.1703	4.8834	-8.5943	-0.4064	-0.5542	0.6696	245839.8437	-46.9616	24.3115	-93.1241	-12.6012	22.8914	0.4580	0.4961	-0.4506	0.3044	245839.8437	3509012342.4576	3509012096.6177	-102.6845	-243.0508	-32.2819	5.2531	8.0718	4.2687	-0.0122	-0.8000	0.3663	245839.8437	11.5385	24.2752	-8.9435	-12.4814	8.1119	-11.0731	-0.8720	1.5693	0.7441	245839.8437	23.1651	11.1851	-23.0057	0.1754	12.9056	-3.2311	0.4471	-0.7586	-0.1613	0.0000	0.0000
245849.6094	-5.2927	-45.3444	32.2207	-3.1373	14.7601	3.8321	-0.2286	-0.6252	-0.7722	245849.6094	-18.3475	35.0491	36.7209	6.7935	14.4235	2.3528	-0.1115	-0.8340	-0.4645	245849.6094	269.0201	-8.1539	-28.1937	1.4574	6.9126	-9.5963	-0.4004	-0.6021	0.6278	245849.6094	-46.9616	24.3115	-93.1241	-2.7794	16.3998	-0.1929	0.4961	-0.4506	0.3044	245849.6094	3509012342.4673	3509012096.6177	-102.6845	-243.0508	-32.2819	-2.3362	3.4558	1.4704	-0.0122	-0.8000	0.3663	245849.6094	11.5385	24.2752	-8.9435	-2.5015	8.4407	-6.1847	-0.8740	1.5399	0.7582	245849.6094	23.1651	11.1851	-23.0057	0.8989	11.7657	-2.5198	0.4119	-0.7644	-0.1613	0.0000	0.0000
245859.3750	-5.7715	-56.4934	23.0993	-3.6921	14.6838	4.1392	-0.2229	-0.6350	-0.7961	245859.3750	-18.3475	35.0491	36.7209	6.0771	12.9370	1.9894	-0.1115	-0.8340	-0.4645	245859.3750	269.0201	-8.1539	-28.1937	2.7810	7.6152	-9.9239	-0.4004	-0.6021	0.6278	245859.3750	-46.9616	24.3115	-93.1241	-0.3117	8.5334	-1.0653	0.4745	-0.4568	0.3185	245859.3750	3509012342.4771	3509012096.6177	-26.4977	31.0154	-48.8245	1.5758	-6.6146	5.3637	-0.0408	-0.8170	0.3874	245859.3750	4.0582	18.1152	-26.5238	2.9491	9.5433	-4.9625	-0.8580	1.5504	0.7394	245859.3750	23.1651	11.1851	-23.0057	0.4215	10.0837	-2.5030	0.4360	-0.7548	-0.1659	0.0000	0.0000
245869.1406	-5.7715	-56.4934	23.0993	-3.6086	13.7673	4.5236	-0.2286	-0.6252	-0.7766	245869.1406	-18.3475	35.0491	36.7209	5.9179	11.2967	1.8650	-0.1077	-0.8340	-0.4538	245869.1406	269.0201	-8.1539	-28.1937	0.0560	13.6188	-13.4909	-0.3783	-0.6125	0.5617	245869.1406	-46.9616	24.3115	-93.1241	-1.0571	1.5835	1.7909	0.4588	-0.4938	0.3068	245869.1406	3509012342.4869	3509012096.6177	-26.4977	31.0154	-48.8245	22.2311	-3.9867	3.7572	-0.0612	-0.8489	0.3747	245869.1406	4.0582	18.1152	-26.5238	1.7524	7.6660	-6.4135	-0.8760	1.5546	0.7512	245869.1406	-1.5298	19.9485	-35.8533	-0.9395	9.6172	-3.2760	0.4174	-0.7567	-0.1705	0.0000	0.0000
245878.9062	-5.7715	-56.4934	23.0993	-2.6424	13.3091	5.4962	-0.2114	-0.6447	-0.8026	245878.9062	-18.8142	77.9135	46.9038	6.2363	10.8206	1.0883	-0.0885	-0.8828	-0.4753	245878.9062	294.2958	-78.3563	26.8041	-1.9684	12.7071	-10.5420	-0.3763	-0.6813	0.5220	245878.9062	22.4093	-83.8997	-98.5211	-3.2940	0.3616	2.5203	0.4706	-0.5021	0.2951	245878.9062	3509012342.4966	3509012096.6177	-26.4977	31.0154	-48.8245	10.1039	9.2567	-1.6691	-0.0612	-0.8489	0.3747	245878.9062	4.0582	18.1152	-26.5238	0.8692	5.8622	-8.0314	-0.8760	1.5546	0.7512	245878.9062	-1.5298	19.9485	-35.8533	-2.0570	9.5376	-3.5863	0.4267	-0.7739	-0.1659	0.0000	0.0000
245888.6719	-15.6827	27.2971	13.2126	-1.6778	12.8508	6.3184	-0.2133	-0.6485	-0.7787	245888.6719	-18.8142	77.9135	46.9038	7.5896	11.4504	1.6260	-0.0615	-0.8379	-0.4559	245888.6719	294.2958	-78.3563	26.8041	-3.8370	19.4187	-13.8941	-0.3763	-0.6813	0.5220	245888.6719	22.4093	-83.8997	-98.5211	-4.4658	2.8055	1.4267	0.4706	-0.5021	0.2951	245888.6719	3509012342.5064	3509012096.6177	-3.6939	4.5150	40.4801	5.2531	14.2774	2.7054	-0.0327	-0.7809	0.3579	245888.6719	-21.3314	4.1062	-1.0991	0.9448	5.8558	-8.3512	-0.8840	1.5399	0.7629	245888.6719	-1.5298	19.9485	-35.8533	-3.1753	9.6102	-3.9758	0.4082	-0.7835	-0.1452	0.0000	0.0000
245898.4375	-15.6827	27.2971	13.2126	-0.8741	13.1563	6.9841	-0.2057	-0.6583	-0.8091	245898.4375	-18.8142	77.9135	46.9038	7.0323	13.5463	0.4834	-0.0615	-0.8379	-0.4559	245898.4375	294.2958	-78.3563	26.8041	-3.8370	20.6611	-15.1358	-0.3561	-0.7125	0.4868	245898.4375	22.4093	-83.8997	-98.5211	-4.7857	6.6241	0.3881	0.4608	-0.5267	0.2904	245898.4375	3509012342.5162	3509012096.6177	-3.6939	4.5150	40.4801	6.4267	14.7972	0.2508	-0.0612	-0.7979	0.3811	245898.4375	-21.3314	4.1062	-1.0991	-1.7313	6.2482	-7.9871	-0.8780	1.5609	0.7512	245898.4375	-1.5298	19.9485	-35.8533	-3.4906	8.9252	-3.6579	0.4063	-0.7663	-0.1521	0.0000	0.0000
245908.2031	-15.6827	27.2971	13.2126	0.3123	12.8508	6.0728	-0.2019	-0.6544	-0.7701	245908.2031	16.0523	-6.3503	89.0049	7.0323	13.5463	0.4834	-0.0519	-0.8437	-0.4559	245908.2031	206.7209	38.5947	49.7252	2.1582	20.7390	-15.1966	-0.3400	-0.7167	0.4317	245908.2031	30.6750	-7.9541	-103.0951	-4.4634	10.0609	1.6630	0.4333	-0.5123	0.2787	245908.2031	3509012342.5259	3509012096.6177	-3.6939	4.5150	40.4801	5.0183	12.1724	2.1733	-0.0245	-0.7809	0.3853	245908.2031	-21.3314	4.1062	-1.0991	-0.5446	6.4882	-7.5380	-0.8800	1.5504	0.7441	245908.2031	0.4668	28.3185	-23.2949	-2.6914	8.5460	-3.3431	0.4026	-0.7625	-0.1567	0.0000	0.0000
245917.9687	-20.7331	74.5093	-25.6947	1.7280	12.0871	4.1862	-0.1943	-0.6447	-0.7809	245917.9687	16.0523	-6.3503	89.0049	5.8383	15.1305	2.8104	-0.0192	-0.8281	-0.4817	245917.9687	206.7209	38.5947	49.7252	3.6375	20.2967	-12.3642	-0.3400	-0.7417	0.4053	245917.9687	30.6750	-7.9541	-103.0951	-2.9757	12.1993	3.4023	0.4196	-0.5658	0.2787	245917.9687	3509012342.5357	3509012096.6177	-12.1203	23.6578	20.6379	3.4535	10.2897	0.5329	-0.0245	-0.7809	0.3853	245917.9687	-21.3314	4.1062	-1.0991	0.9488	5.7868	-7.9519	-0.8800	1.5504	0.7441	245917.9687	0.4668	28.3185	-23.2949	-1.2585	8.3167	-3.3408	0.4119	-0.7969	-0.1567	0.0000	0.0000
245927.7344	-20.7331	74.5093	-25.6947	2.5994	12.0107	3.6518	-0.2057	-0.6350	-0.7592	245927.7344	16.0523	-6.3503	89.0049	3.2114	16.3065	3.3373	-0.0288	-0.8184	-0.4538	245927.7344	206.7209	38.5947	49.7252	3.1703	15.2698	2.5959	-0.3400	-0.7417	0.4053	245927.7344	30.6750	-7.9541	-103.0951	-1.9637	13.4212	3.9976	0.4196	-0.5658	0.2787	245927.7344	3509012342.5455	3509012096.6177	-12.1203	23.6578	20.6379	3.2188	10.2920	0.7699	-0.0265	-0.7830	0.3768	245927.7344	-10.7412	4.2837	-3.4171	0.3972	5.7100	-7.9393	-0.8880	1.5924	0.7559	245927.7344	0.4668	28.3185	-23.2949	-0.3057	8.6201	-3.5771	0.3896	-0.8008	-0.1475	0.0000	0.0000
245937.5000	-20.7331	74.5093	-25.6947	4.3466	12.0871	3.0319	-0.1886	-0.6447	-0.7831	245937.5000	16.0523	-6.3503	89.0049	-0.6095	16.3168	4.3592	-0.0288	-0.8184	-0.4538	245937.5000	146.8143	-295.5539	55.5125	-0.0998	19.0930	-7.2440	-0.3219	-0.7625	0.3833	245937.5000	17.4039	-30.1886	-109.9223	-2.8280	13.6504	2.6915	0.4176	-0.5597	0.2576	245937.5000	3509012342.5552	3509012096.6177	-12.1203	23.6578	20.6379	4.7836	9.6637	0.1441	-0.0347	-0.7894	0.3916	245937.5000	-10.7412	4.2837	-3.4171	0.3972	5.7100	-7.9393	-0.8780	1.5777	0.7441	245937.5000	7.1873	55.1688	-29.6707	0.3350	8.4711	-3.1868	0.3896	-0.8161	-0.1475	0.0000	0.0000
245947.2656	-43.8854	154.9801	-106.7866	5.9368	11.4761	2.6461	-0.1905	-0.6505	-0.7570	245947.2656	-9.0810	-13.3798	140.5645	-4.4303	16.3759	2.4710	0.0173	-0.8379	-0.4559	245947.2656	146.8143	-295.5539	55.5125	-9.2871	35.6313	-8.3163	-0.2877	-0.7833	0.3612	245947.2656	17.4039	-30.1886	-109.9223	-3.6876	12.8866	1.8586	0.3824	-0.6049	0.2600	245947.2656	3509012342.5650	3509012096.6177	-12.1203	23.6578	20.6379	6.8961	9.0463	0.6244	-0.0347	-0.7894	0.3916	245947.2656	-10.7412	4.2837	-3.4171	-0.2332	5.7873	-7.9282	-0.8780	1.5903	0.7512	245947.2656	7.1873	55.1688	-29.6707	1.0531	8.0139	-3.0267	0.3840	-0.7854	-0.1498	0.0000	0.0000
245957.0312	-43.8854	154.9801	-106.7866	7.3736	10.8652	2.8634	-0.1848	-0.6699	-0.7701	245957.0312	-9.0810	-13.3798	140.5645	-6.9776	17.1366	0.4902	0.0385	-0.8730	-0.4731	245957.0312	146.8143	-295.5539	55.5125	-8.5085	21.3874	-13.0988	-0.2877	-0.7833	0.3612	245957.0312	17.4039	-30.1886	-109.9223	-3.7687	11.5883	1.4863	0.3824	-0.6049	0.2600	245957.0312	3509012342.5748	3509012096.6177	-4.4618	9.7496	20.0699	6.8178	8.6607	0.9443	-0.0245	-0.7872	0.4000	245957.0312	5.4559	-1.2910	-0.6917	0.0820	5.9411	-7.9376	-0.8780	1.5903	0.7512	245957.0312	7.1873	55.1688	-29.6707	1.0577	7.9421	-2.5594	0.3970	-0.7969	-0.1336	0.0000	0.0000
245966.7969	-43.8854	154.9801	-106.7866	8.0954	10.1014	3.3151	-0.1752	-0.6680	-0.7657	245966.7969	-9.0810	-13.3798	140.5645	-6.5796	16.5888	0.3439	0.0615	-0.8535	-0.4495	245966.7969	146.8143	-295.5539	55.5125	-5.3163	17.2137	-6.9425	-0.2837	-0.7667	0.3590	245966.7969	9.5515	-35.0388	-94.3158	-2.6048	10.4427	1.7950	0.3725	-0.6152	0.2670	245966.7969	3509012342.5845	3509012096.6177	-4.4618	9.7496	20.0699	6.1919	8.2711	0.8691	-0.0245	-0.7915	0.3747	245966.7969	5.4559	-1.2910	-0.6917	0.7935	6.2536	-7.7193	-0.9040	1.5546	0.7512	245966.7969	2.5191	37.4451	-35.5910	1.3761	8.3244	-2.5632	0.3673	-0.8065	-0.1336	0.0000	0.0000
245976.5625	-43.8854	154.9801	-106.7866	8.3413	10.0251	3.9902	-0.1771	-0.6777	-0.7809	245976.5625	-10.0158	42.3896	196.1487	-3.7935	14.9106	4.2300	0.0615	-0.8535	-0.4495	245976.5625	79.7895	-24.5663	25.0778	-5.8613	14.7964	-5.5299	-0.2978	-0.8146	0.3370	245976.5625	9.5515	-35.0388	-94.3158	-2.2116	9.4499	2.4186	0.3706	-0.6317	0.2436	245976.5625	3509012342.5943	3509012096.6177	-4.4618	9.7496	20.0699	5.7225	8.5084	1.2618	-0.0224	-0.7957	0.3895	245976.5625	5.4559	-1.2910	-0.6917	0.4783	6.0997	-7.7099	-0.8580	1.5945	0.7465	245976.5625	2.5191	37.4451	-35.5910	1.6157	8.3252	-2.4854	0.3711	-0.8084	-0.1313	0.0000	0.0000
245986.3281	-31.6252	-42.6417	-138.9589	7.3120	10.1014	4.6766	-0.1981	-0.6757	-0.7592	245986.3281	-10.0158	42.3896	196.1487	-1.8035	14.3526	3.0618	0.1058	-0.8203	-0.4538	245986.3281	79.7895	-24.5663	25.0778	-4.8491	12.4521	-4.6715	-0.2857	-0.7562	0.3348	245986.3281	9.5515	-35.0388	-94.3158	-1.4370	9.5263	2.4873	0.3667	-0.5947	0.2201	245986.3281	3509012342.6041	3509012096.6177	-5.5945	-9.3434	42.4092	5.2531	9.0550	1.4934	-0.0224	-0.7957	0.3895	245986.3281	9.5137	-6.0585	3.9675	-0.0734	6.4849	-7.7066	-0.8920	1.5525	0.7535	245986.3281	2.5191	37.4451	-35.5910	1.2973	8.6310	-2.4885	0.3636	-0.7835	-0.1313	0.0000	0.0000
245996.0937	-31.6252	-42.6417	-138.9589	4.1349	9.4141	5.7682	-0.2362	-0.6816	-0.7636	245996.0937	-10.0158	42.3896	196.1487	-0.6891	12.6919	0.8936	0.1635	-0.8223	-0.4602	245996.0937	79.7895	-24.5663	25.0778	-2.9027	12.1328	-5.2256	-0.2857	-0.7562	0.3348	245996.0937	9.5515	-35.0388	-94.3158	-0.8164	9.2971	2.6378	0.3667	-0.5947	0.2201	245996.0937	3509012342.6138	3509012096.6177	-5.5945	-9.3434	42.4092	5.2531	9.0550	1.4934	-0.0204	-0.8128	0.3853	245996.0937	9.5137	-6.0585	3.9675	0.0842	6.4078	-7.7082	-0.8920	1.5525	0.7535	245996.0937	11.9516	16.2706	-33.9225	1.1380	9.0133	-2.4923	0.3618	-0.8295	-0.1382	0.0000	0.0000
246005.8594	-31.6252	-42.6417	-138.9589	0.7930	9.7959	6.3242	-0.2952	-0.6544	-0.7484	246005.8594	-41.4867	24.4399	165.9257	-1.7239	11.3511	-0.4948	0.1788	-0.8340	-0.4366	246005.8594	135.6195	-19.5691	41.7809	-1.5791	11.9604	-6.7737	-0.2897	-0.7771	0.2952	246005.8594	18.5520	-53.0143	-97.6909	-1.4355	9.2971	2.6439	0.3471	-0.6296	0.2295	246005.8594	3509012342.6236	3509012096.6177	-5.5945	-9.3434	42.4092	5.2531	9.8326	1.4856	0.0061	-0.7745	0.3832	246005.8594	9.5137	-6.0585	3.9675	0.0835	6.3292	-7.7862	-0.8760	1.5861	0.7606	246005.8594	11.9516	16.2706	-33.9225	0.5815	9.3964	-2.4184	0.3432	-0.8161	-0.1336	0.0000	0.0000
246015.6250	93.0965	-319.6023	-167.6611	-1.6778	13.3854	6.3130	-0.3467	-0.6369	-0.7657	246015.6250	-41.4867	24.4399	165.9257	-2.7587	9.8701	-0.3080	0.1788	-0.8340	-0.4366	246015.6250	135.6195	-19.5691	41.7809	-0.8783	12.0973	-8.7797	-0.2918	-0.8104	0.2797	246015.6250	18.5520	-53.0143	-97.6909	-1.5128	9.2208	2.6455	0.3137	-0.6626	0.2201	246015.6250	3509012342.6334	3509012096.6177	-2.1847	-25.3793	42.0804	5.4095	9.6787	1.6452	0.0061	-0.7745	0.3832	246015.6250	9.5137	-6.0585	3.9675	0.0834	6.4832	-7.7893	-0.8660	1.5735	0.7324	246015.6250	11.9516	16.2706	-33.9225	0.2662	9.3230	-2.1066	0.3469	-0.8084	-0.1429	0.0000	0.0000
246025.3906	93.0965	-319.6023	-167.6611	-2.8734	15.2184	6.3066	-0.3905	-0.6194	-0.7527	246025.3906	-41.4867	24.4399	165.9257	-3.8731	8.4686	0.0346	0.2135	-0.8008	-0.4387	246025.3906	135.6195	-19.5691	41.7809	-0.5669	12.1564	-10.7041	-0.2918	-0.8104	0.2797	246025.3906	18.5520	-53.0143	-97.6909	-1.8185	8.9153	3.0376	0.3078	-0.6749	0.1967	246025.3906	3509012342.6431	3509012096.6177	-2.1847	-25.3793	42.0804	4.9401	8.9781	1.5732	0.0082	-0.7957	0.3789	246025.3906	10.7319	-8.6487	7.1725	-0.0718	6.4880	-7.5475	-0.8680	1.5735	0.7488	246025.3906	11.9516	16.2706	-33.9225	-0.3690	8.9423	-1.9473	0.3469	-0.7912	-0.1244	0.0000	0.0000
246035.1562	93.0965	-319.6023	-167.6611	-2.5432	13.0800	7.4528	-0.4152	-0.6117	-0.7549	246035.1562	-15.7066	-31.2516	139.6483	-4.7488	7.9263	0.4385	0.2231	-0.8184	-0.4452	246035.1562	78.7831	-80.9290	53.8385	-0.7226	11.2807	-11.9999	-0.2676	-0.8042	0.2687	246035.1562	19.0112	-59.1557	-100.5267	-1.6606	8.9153	3.3448	0.3078	-0.6749	0.1967	246035.1562	3509012342.6529	3509012096.6177	-2.1847	-25.3793	42.0804	4.2359	8.8257	1.8908	0.0061	-0.8191	0.3937	246035.1562	10.7319	-8.6487	7.1725	-0.2301	6.3325	-7.6208	-0.8680	1.5735	0.7488	246035.1562	17.5175	17.8144	-24.9468	-0.4486	8.7894	-1.9457	0.3562	-0.7969	-0.1336	0.0000	0.0000
246044.9219	-95.3917	30.9478	-168.6096	-1.9084	11.0943	7.1655	-0.4343	-0.5864	-0.7310	246044.9219	-15.7066	-31.2516	139.6483	-5.3060	7.5338	0.2105	0.2231	-0.8184	-0.4452	246044.9219	78.7831	-80.9290	53.8385	-0.6448	9.9437	-12.3715	-0.2555	-0.8104	0.2511	246044.9219	19.0112	-59.1557	-100.5267	-1.6606	8.5334	3.3486	0.3020	-0.6502	0.2084	246044.9219	3509012342.6627	3509012096.6177	-3.9584	-39.7128	49.0745	4.0012	9.0614	2.1254	0.0265	-0.8213	0.3747	246044.9219	10.7319	-8.6487	7.1725	-0.0741	6.3293	-7.7831	-0.8880	1.5546	0.7653	246044.9219	17.5175	17.8144	-24.9468	-0.5281	8.3306	-1.9411	0.3544	-0.7931	-0.1313	0.0000	0.0000
246054.6875	-95.3917	30.9478	-168.6096	-0.8129	9.8723	5.1362	-0.4476	-0.6311	-0.7440	246054.6875	-15.7066	-31.2516	139.6483	-5.7040	7.1429	0.1397	0.2538	-0.8242	-0.4301	246054.6875	78.7831	-80.9290	53.8385	-0.0998	8.6127	-12.1331	-0.2515	-0.8104	0.2577	246054.6875	19.0112	-59.1557	-100.5267	-1.9670	8.3807	3.6620	0.2725	-0.7037	0.1850	246054.6875	3509012342.6724	3509012096.6177	-3.9584	-39.7128	49.0745	3.8447	9.6072	2.2780	0.0265	-0.8213	0.3747	246054.6875	15.8023	-12.1130	10.0753	-0.2309	6.1000	-7.6957	-0.8420	1.5567	0.7418	246054.6875	17.5175	17.8144	-24.9468	-0.6077	7.7955	-1.9358	0.3432	-0.7950	-0.1244	0.0000	0.0000
246064.4531	-95.3917	30.9478	-168.6096	-0.2769	10.1014	2.9476	-0.4667	-0.6291	-0.7289	246064.4531	-15.7066	-31.2516	139.6483	-5.5448	6.5966	0.1506	0.2750	-0.8262	-0.4344	246064.4531	-33.6514	-59.4365	20.8612	0.9124	6.8166	-11.3570	-0.2515	-0.8104	0.2577	246064.4531	4.9747	-43.9262	-101.5008	-1.6559	8.3043	3.8141	0.2725	-0.7037	0.1850	246064.4531	3509012342.6822	3509012096.6177	-3.9584	-39.7128	49.0745	3.2971	9.8389	2.1177	0.0469	-0.7979	0.3811	246064.4531	15.8023	-12.1130	10.0753	-0.2310	6.4079	-7.7019	-0.8420	1.5567	0.7418	246064.4531	-0.1231	25.3670	-24.4836	-0.6864	7.3375	-1.8534	0.3414	-0.8084	-0.1313	0.0000	0.0000
